"2016년 6월 20일 월요일"
"[3]"
"2016년 6월 19일 일요일"
"[3]"
"2016년 6월 18일 토요일"
"[3]"
"ㄴㅈㄴㅈㄴㅈ"
"2016년 6월 17일 금요일"
"[3]"
"2016년 6월 16일 목요일"
"[3]"
"2016년 6월 15일 수요일"
"[3]"
"2016년 6월 14일 화요일"
"[3]"
"2016년 6월 13일 월요일"
"[3]"
"2016년 6월 12일 일요일"
"[3]"
"2016년 6월 11일 토요일"
"[3]"
"2016년 6월 10일 금요일"
"[3]"
"아랫글 신고가능하냐?"
"2016년 6월 9일 목요일"
"[3]"
"유부녀들도 바람 많이 피지 않냐? "
"[1]"
"2016년 6월 8일 수요일"
"[4]"
"2016년 6월 7일 화요일"
"[3]"
"2016년 6월 6일 월요일"
"[3]"
"2016년 6월 5일 일요일"
"[3]"
"2016년 6월 4일 토요일"
"[3]"
"2016년 6월 3일 금요일"
"[3]"
"2016년 6월 2일 목요일"
"[3]"
"2016년 6월 1일 수요일"
"[3]"
"2016년 5월 31일 화요일"
"[3]"
"2016년 5월 30일 월요일"
"[3]"
"와우"
"[3]"
"여심 사로 잡은 키스장인 남자배우는?"
"[디시人터뷰] BP라니아, 다시 Start a Fire"
"2016년 5월 29일 일요일"
"[3]"
"2016년 5월 28일 토요일"
"[3]"
"2016년 5월 27일 금요일"
"[3]"
"2016년 5월 26일 목요일"
"[3]"
"2016년 5월 25일 수요일"
"[3]"
"2016년 5월 24일 화요일"
"[3]"
"2016년 5월 23일 월요일"
"[3]"
"2016년 5월 22일 일요일"
"[3]"
"2016년 5월 21일 토요일"
"[3]"
"2016년 5월 20일 금요일"
"[3]"
"2016년 5월 19일 목요일"
"[3]"
"2016년 5월 18일 수요일"
"[3]"
"2016년 5월 17일 화요일"
"[3]"
"2016년 5월 16일 월요일"
"[3]"
"오늘은 무슨 짤 올릴거야"
"2016년 5월 15일 일요일"
"[3]"
"2016년 5월 14일 토요일"
"[3]"
"2016년 5월 13일 금요일"
"[3]"
"2016년 5월 12일 목요일"
"[3]"
"2016년 5월 11일 수요일"
"[3]"
"ㅇ"
"2016년 5월 10일 화요일"
"[3]"
"2016년 5월 9일 월요일"
"[3]"
"2016년 5월 8일 일요일"
"[3]"
"2016년 5월 7일 토요일"
"[3]"
"2016년 5월 6일 금요일"
"[3]"
"2016년 5월 5일 목요일"
"[3]"
"2016년 5월 4일 수요일"
"[3]"
"2016년 5월 3일 화요일"
"[3]"
"2016년 5월 2일 월요일"
"[3]"
"여심 사로 잡은 키스장인 남자배우는?"
"[디시人터뷰] BP라니아, 다시 Start a Fire"
"2016년 5월 1일 일요일"
"[3]"
"2016년 4월 30일 토요일"
"[3]"
"2016년 4월 29일 금요일"
"[3]"
"2016년 4월 28일 목요일"
"[3]"
"2016년 4월 27일 수요일"
"[4]"
"2016년 4월 26일 화요일"
"[3]"
"2016년 4월 25일 월요일"
"[3]"
"2016년 4월 24일 일요일"
"[3]"
"2016년 4월 23일 토요일"
"[3]"
"2016년 4월 22일 금요일"
"[3]"
"2016년 4월 21일 목요일"
"[3]"
"2016년 4월 20일 수요일"
"[3]"
"2016년 4월 19일 화요일"
"[3]"
"2016년 4월 18일 월요일"
"[3]"
"2016년 4월 17일 일요일"
"[3]"
"2016년 4월 16일 토요일"
"[3]"
"2016년 4월 15일 금요일"
"[3]"
"2016년 4월 14일 목요일"
"[3]"
"2016년 4월 13일 수요일"
"[3]"
"2016년 4월 12일 화요일"
"[3]"
"2016년 4월 11일 월요일"
"[3]"
"색 계갤 오랜만에 와봤는데"
"[2]"
"2016년 4월 10일 일요일"
"[3]"
"양조위"
"2016년 4월 9일 토요일"
"[3]"
"2016년 4월 8일 금요일"
"[4]"
"2016년 4월7일 목요일"
"[3]"
"2016년 4월6일 수요일"
"[3]"
"안쓰면 내가..."
"[1]"
"유튜브 시노자키TV 멤버모집"
"여심 사로 잡은 키스장인 남자배우는?"
"[디시人터뷰] BP라니아, 다시 Start a Fire"
"2016년 4월5일 화요일"
"[3]"
"2016년 4월 4일 월요일"
"[3]"
"2016년 4월 3일 일요일"
"[3]"
"2016년 4월 2일 토요일"
"[3]"
"2016년 4월 1일 금요일"
"[3]"
"2016년 3월 31일 목요일"
"[3]"
"2016년 3월 30일 수요일"
"[3]"
"2016년 3월 29일 화요일"
"[3]"
"2016년 3월 28일 월요일"
"[3]"
"2016년 3월 27일 일요일"
"[3]"
"2016년 3월 26일 토요일"
"[3]"
"2016년 3월 25일 금요일"
"[3]"
"예지야"
"2016년 3월 24일 목요일"
"[3]"
"2016년 3월 23일 수요일"
"[3]"
"2016년 3월 22일 화요일"
"[3]"
"2016년 3월 21일 월요일"
"[3]"
"2016년 3월 20일 일요일"
"[3]"
"2016년 3월 19일 토요일"
"[3]"
"2016년 3월 18일 금요일"
"[3]"
"2016년 3월 17일 목요일"
"[3]"
"2016년 3월 16일 수요일"
"[3]"
"예지야 보고싶다"
"2016년 3월 15일 화요일"
"[3]"
"2016년 3월 14일 월요일"
"[3]"
"2016년 3월 13일 일요일"
"[3]"
"2016년 3월 12일 토요일"
"[3]"
"2016년 3월 11일 금요일"
"[3]"
"2016년 3월 10일 목요일"
"[3]"
"예지야 사랑해. 그리고 미안해"
"[1]"
"여심 사로 잡은 키스장인 남자배우는?"
"[디시人터뷰] BP라니아, 다시 Start a Fire"
"2016년 3월 9일 수요일"
"[3]"
"2016년 3월 8일 화요일"
"[3]"
"2016년 3월 7일 월요일"
"[3]"
"2016년 3월 6일 일요일"
"[3]"
"2016년 3월 5일 토요일"
"[3]"
"2016년 3월 4일 금요일"
"[3]"
"2016년 3월 3일 목요일"
"[3]"
"2016년 3월 2일 수요일"
"[3]"
"2016년 3월 1일 화요일"
"[3]"
"2016년 2월 29일 월요일"
"[3]"
"보고싶다"
"예지야 사랑해"
"55001"
"2016년 2월 28일 일요일"
"[3]"
"2016년 2월 27일 토요일"
"[3]"
"2016년 2월 26일 금요일"
"[3]"
"2016년 2월 25일 목요일"
"[3]"
"2016년 2월 24일 수요일"
"[3]"
"2016년 2월23일 화요일"
"[3]"
"2016년 2월 22일 월요일"
"[3]"
"2016년 2월 21일 일요일"
"[3]"
"2016년 2월 20일 토요일"
"[3]"
"2016년 2월 19일 금요일"
"[3]"
"피신옴"
"사이다 옞"
"오랜만에"
"마이너갤도 있슴서"
"본분올림픽 예지컷"
"옞이야@!"
"@@@@@@@@주인있는갤입니다@@@@@@@"
"여심 사로 잡은 키스장인 남자배우는?"
"[디시人터뷰] BP라니아, 다시 Start a Fire"
"쎄쎄쎄 알다시피 우린 쎄"
"############ 예지 갤러리 입니다 ##############$"
"@@@@@@잘생기셨어여 그치만 주인있습니다@@@@@@"
"@@@@@@@@주인있는갤입니다@@@@@@@"
"예지야 뭐해"
"이예지"
"예지야 우리 이사간거 알지?"
"[3]"
"힙갤에 예지 글쓰지마라"
"[3]"
"솔로컴백돈보냈어!!"
"예지갤 매니져님 혹시 예지갤에 글등록 시간 제한 변경가능하시면 바꿔주세요"
"@@@@ 주문완료@@@@"
"[2]"
"케익 배송 날짜"
"2명에서 실북갤5위"
"[1]"
"예지같지 않지만 예지야"
"test"
"케익 쇼부봄"
"[1]"
"케이크 견적 문의결과"
"<U+270C><U+FE0F><U+270C><U+270C><U+270C>내키스새동영상뜸<U+270C><U+FE0F><U+270C><U+270C><U+270C>"
"흔적남겨나야해"
"16일이후글이없네"
"예지야"
"근데 왜 예지갤이름이 색계야??"
"[2]"
"예지야 애들 다 갔다"
"[7]"
"예지야 색계지갤 이사갓어"
"◆◆◆◆1.13. 색계갤 제삿날◆◆◆◆"
"[1]"
"내 생애 첫 움짤"
"[1]"
"☆☆☆☆☆예지갤을 옮깁니다☆☆☆☆☆☆☆"
"[2]"
"예지 마이너 갤러리 만들었음"
"[5]"
"예지 안녕하세요 깨알 직샷"
"[2]"
"재생순서 봐라 ㅋㅋㅋㅋㅋㅋㅋ"
"여심 사로 잡은 키스장인 남자배우는?"
"[디시人터뷰] BP라니아, 다시 Start a Fire"
"애기 커엽"
"[3]"
"이예지"
"[3]"
"해투에서"
"[2]"
"내꺼다 세벽갤"
"[3]"
"보컬갓예지vs래퍼갓예지"
"[2]"
"예지 취향은 연장으로 밝혀졋습니다"
"[2]"
"예지 티저같은거 언제나올까"
"[3]"
"해투 많이바꼈네;;"
"[3]"
"내일은 움짤만들기 도전"
"[4]"
"옞갤러들 옞나잇"
"[2]"
"예지 역시 드립력ㅋㅋㅋㅋㅋㅋ"
"[2]"
"씨바류ㅠㅠㅠㅠㅠ비하인드 씹귀자나"
"[1]"
"이 움짤이랑 짤이랑 닮았어"
"[2]"
"맨날 새로운 것만 찾아헤맸는데"
"[2]"
"레드예지는 진리입니다"
"[2]"
"예지 보는날 D-2"
"[3]"
"목요일오면해투!!"
"[5]"
"영원불변의 존재"
"[3]"
"예지시+1"
"예지 살 빠진거 아님"
"[3]"
"6시42분"
"[1]"
"고만자"
"[1]"
"예지 언프안나왔으면"
"[2]"
"화장품 회사 페이스북에 올라온 예지"
"[6]"
"다들잘자요"
"[10]"
"예지가 카카오로 이득볼건 없을듯ㅋㅋㅋ...."
"[3]"
"키디븨 인스타에 올라온 예지 미친티비"
"[1]"
"이 뜬금없는 상황은 뭐냐 로엔아"
"[6]"
"안녕하세요 짧은 영상"
"[5]"
"안녕하세요 사진한장 더"
"여심 사로 잡은 키스장인 남자배우는?"
"[디시人터뷰] BP라니아, 다시 Start a Fire"
"담부터 술 선물하지말자"
"[4]"
"옞나잇"
"[2]"
"예지 고민상담 소취하넼ㅋㅋㅋㅋ"
"[2]"
"중국어 쫑알대면서 연습하는 예지"
"[3]"
"이놈의 로엔은"
"[3]"
"오늘 안녕하세요 녹화 깨알 예지"
"[3]"
"예지팬덤도 어서 커졌으면.."
"[2]"
"로엔 일하는거 답답하다 ㅠㅠ"
"[5]"
"예지 안녕하세요 나온다"
"[3]"
"예지의 랩은 모닝콜"
"[7]"
"옞모닝"
"[7]"
"옞나잇"
"[1]"
"정전인가ㅠ"
"[2]"
"정전이라 뻘"
"[4]"
"정전에는"
"[2]"
"할거없을땐"
"[1]"
"힘들땐"
"[1]"
"D-19"
"[4]"
"쇄골"
"[1]"
"요 생쥐같은 가시나"
"[2]"
"근데 저번에 끡갤에"
"[6]"
"미친개포함 네곡"
"[7]"
"예지시+2"
"앨범사면 포토카드?같은거 들어있으려나"
"[1]"
"아이콘티비 화보도 나옴?"
"[1]"
"앨범에 뮤비도 나옴미까?"
"[6]"
"목소리 너무 커여워"
"[3]"
"뻘. 28일에 예지솔로"
"[3]"
"아이콘티비 너무 세쿠시해"
"[1]"
"예지 bnt 화보 움짤 보고가라"
"[1]"
"여심 사로 잡은 키스장인 남자배우는?"
"[디시人터뷰] BP라니아, 다시 Start a Fire"
"간만에 예지모습보니 좋네"
"[1]"
"사오정 옞"
"[3]"
"옞나잇"
"[1]"
"뭐야"
"[2]"
"생각해보니깐"
"[9]"
"예지 Alive 들으면서"
"[13]"
"예지 볼살에 "
"[5]"
"근데 저건 영상 언제찍은거"
"[3]"
"더아이콘티비"
"[7]"
"이제 미친개는"
"[5]"
"솔로앨범 기대중"
"[3]"
"20일이나 어케기다리냐ㅠㅠㅠ"
"[2]"
"근데 왜 목요일이냐?"
"[6]"
"늦게 나온다고 징징거리고 있었는데"
"[3]"
"D-20"
"[2]"
"근데 이런 중대발표를 왜 저렇게 끼어서 하냐"
"[2]"
"야 대박 드디어 떴다!! 솔로 컴백일"
"[12]"
"예지 솔로 서포트 "
"예지시"
"언프 촬영때 예지가 먹지도 자지도 않고 랩만 했다는데"
"[3]"
"똑똑, 안에 옞으면 떡밥 좀 주시오"
"[3]"
"제시 갤러리"
"[1]"
"이예지 너무 커여워"
"[3]"
"제시갤러리입니다이제부터여기는"
"[6]"
"전 큰소리가 무서워요"
"[5]"
"예지 전매특허 표정"
"[3]"
"신사동 타이거도 어려워하는 옞"
"[6]"
"근데 도대체 미친티비"
"[4]"
"예지가 전에 받앗던거"
"[3]"
"내가 인터넷으로 문의했는데 케이크 어떤형태냐면"
"[7]"
"여심 사로 잡은 키스장인 남자배우는?"
"[디시人터뷰] BP라니아, 다시 Start a Fire"
"언프 쓰리한다는데"
"[2]"
"케이크 견적 뽑아봤어"
"[10]"
"옞모닝"
"[2]"
"입금짤"
"[9]"
"조공 확실히 시작하는거임?"
"[7]"
"옞나잇"
"빨리 컴백햇으면"
"[3]"
"예지 솔로 언제 나오냐 "
"[4]"
"어제 예상외로 너무 바빠서 오늘삿는데"
"[5]"
"ㅇㄴㅇ"
"[5]"
"언프 재방하네 "
"[2]"
"우리 컴백 조공 준비 ㄱㄱ??"
"[6]"
"요즘 피트니스 음악리스트 맘에들어"
"[4]"
"예지 아레나 잡지사진 확대본"
"[6]"
"'조공'이라는 단어가 꺼려진다면"
"[5]"
"뻘글이지만 로엔일안하냐"
"[2]"
"문수아덕에 다시보는 디스배틀"
"[4]"
"이거보다 더한걸로 해주고 싶음"
"[12]"
"케잌주문제작"
"[2]"
"예지 조공 케이크 추천해봄"
"[8]"
"쌀화환 블로그에 후기 올라왔네ㅋㅋㅋㅋ"
"케잌살까?"
"[9]"
"예지야 하니? 너 뭐하니?"
"[3]"
"예지 요즘 뭐하고 지내냐?"
"[4]"
"예지시"
"언프콘 화환 정산은 끝까지 안올라오네 ㅎㅎㅎ"
"[4]"
"다시올라왔네ㅋㅋ"
"[9]"
"예지 솔로 타이틀곡 나오는 꿈 꿨다 "
"[2]"
"차트아웃이네"
"[6]"
"암것도 없네"
"[2]"
"여심 사로 잡은 키스장인 남자배우는?"
"[디시人터뷰] BP라니아, 다시 Start a Fire"
"엿 머겅 두번 머겅"
"[3]"
"옞모닝"
"[3]"
"쫌 지난 예지 쌍브이 사진"
"예지가 애기 입맛이랍니다"
"[2]"
"색,계 갤러 Yezi 모두 늦었지만 새해 복 많이!"
"[4]"
"일월 신곡 쏟아진다는데"
"[5]"
"옞나잇"
"피에스타갤 파졌으니까 그래도 나름 선방한거아님?"
"[3]"
"갤러리 안 파주는 데는 더럽게 안 파주네"
"[3]"
"ㅋㅋㅋㅋㅋ시발 아레나 살려고"
"[9]"
"예지 아레나"
"[6]"
"예지시"
"예지 무반주로 랩한 거 어디 없나"
"[5]"
"ㅃ언프나 다시 돌려볼까"
"[3]"
"예지 어제 밤샜으니까"
"[5]"
"언프예지"
"[6]"
"둥미안ㅋㅋㅋㅋㅋㅋ이예지 ㄹㅇ 커엽네"
"[4]"
"멜론 이벤트 당첨자발표됐어"
"[5]"
"예지 솔로앨범에 몇곡수롣되는지 정해졌어??"
"[4]"
"살이 뭘 쪘다고 그래"
"[7]"
"진지충이라 생각ㄱ할진 모르겠지만..ㅋㅋ"
"[5]"
"예지는항상개썅마이웨이라서"
"[6]"
"녹음끝났데"
"[9]"
"안뇽 배낭여행왔다"
"[9]"
"옞나잇"
"[7]"
"하악"
"[7]"
"160102 예지 출근길 사진추가"
"[3]"
"가사쓰는 예지"
"[10]"
"160102 예지 해투 출근길 사진 싹 긁어모아옴"
"[3]"
"총대급구"
"[7]"
"여심 사로 잡은 키스장인 남자배우는?"
"[디시人터뷰] BP라니아, 다시 Start a Fire"
"말나온김에"
"[2]"
"컴백 조공 준비하자는거야? ㅜㅜ"
"[3]"
"예지 디씨위키 항목 누가 바꿔놨어? ㅋㅋㅋㅋ "
"[7]"
"근데우리지금 말나온거"
"[7]"
"야지야지야지"
"[2]"
"근데 우리 솔로 조공은 어케되는거임?ㅠㅠ"
"[14]"
"이렇게 보면"
"[7]"
"예지 인터뷰 따라가깈ㅋㅋㅋㅋㅋㅋ"
"[2]"
"싸우지말고 여기서 예지나 빨자"
"[8]"
"예지 솔로로 이런건 어떰"
"[9]"
"솔로언제내니"
"[4]"
"옞모닝"
"[4]"
"어제자 예지 해투 출근길 귀여움 터짐"
"[7]"
"나 방금 바보짓 할뻔"
"[5]"
"예지그리기"
"[2]"
"옞나잇"
"[3]"
"끠갤로 가야하나"
"[5]"
"예지 얼굴 부었네 ㅠㅠㅠㅠㅠ"
"[4]"
"예지 오늘 외롭겟네"
"[3]"
"다음조공은"
"[7]"
"출근"
"[4]"
"예지야 해투녹화중이니"
"[3]"
"도배끝 ㅡ바람직한 옞"
"[3]"
"도배중 ㅡ 쩍벌"
"[3]"
"예지 눈없음"
"[3]"
"자꾸 이리 정전시킬꺼야?"
"[5]"
"팬은 닮아가는거야"
"[3]"
"새해가 되자 밤에도 미친개살아있네"
"[2]"
"옞나잇"
"[2]"
"정전을 깨는 옞 튓"
"[2]"
"여심 사로 잡은 키스장인 남자배우는?"
"[디시人터뷰] BP라니아, 다시 Start a Fire"
"옞 튓 업뎃"
"[11]"
"왜케조용함"
"[3]"
"옞타임"
"너목들본사람"
"[4]"
"궁예지만 1월 14일 이전에 예지 솔로 앨범 나올 것 같다 "
"[4]"
"와 예지가 해ㅡ투"
"[1]"
"해투에 예지나온데"
"[9]"
"ㅇ"
"[3]"
"예지 얼굴 생각보다"
"[4]"
"2016년 다잘되자"
"[3]"
"예지야새해복많이받라라"
"[1]"
